train_loss,epoch,step,val_loss
1.1591600179672241,0,819,
1.2454628944396973,0,829,
1.196681261062622,0,839,
1.2508212327957153,0,849,
1.2769384384155273,0,859,
1.407700538635254,0,869,
1.127503752708435,0,879,
1.2226966619491577,0,889,
1.2611870765686035,0,899,
1.3923585414886475,0,909,
1.288452386856079,0,919,
1.2879586219787598,0,929,
1.1770716905593872,0,939,
1.232212781906128,0,949,
1.4966685771942139,0,959,
1.2727822065353394,0,969,
1.3217947483062744,0,979,
1.2976994514465332,0,989,
1.423051357269287,0,999,
1.3277180194854736,0,1009,
1.2625455856323242,0,1019,
1.1293774843215942,0,1029,
1.267469882965088,0,1039,
1.2324535846710205,0,1049,
1.2110775709152222,0,1059,
1.317486047744751,0,1069,
1.216618537902832,0,1079,
1.0375843048095703,0,1089,
1.2849788665771484,0,1099,
1.1707968711853027,0,1109,
1.2499682903289795,0,1119,
1.3090324401855469,0,1129,
1.2229857444763184,0,1139,
1.231541395187378,0,1149,
1.312188744544983,0,1159,
1.299282193183899,0,1169,
1.0760852098464966,0,1179,
1.3333392143249512,0,1189,
1.2895493507385254,0,1199,
1.2719452381134033,0,1209,
1.2806971073150635,0,1219,
1.2584631443023682,0,1229,
1.3277130126953125,0,1239,
1.2762446403503418,0,1249,
1.3716017007827759,0,1259,
1.2372572422027588,0,1269,
1.3381943702697754,0,1279,
1.3522928953170776,0,1289,
1.2152161598205566,0,1299,
1.067091464996338,0,1309,
1.3005187511444092,0,1319,
1.1723661422729492,0,1329,
1.1784557104110718,0,1339,
1.0857157707214355,0,1349,
1.0866042375564575,0,1359,
1.1268329620361328,0,1369,
1.264059066772461,0,1379,
1.2593727111816406,0,1389,
1.106178879737854,0,1399,
1.3241558074951172,0,1409,
1.2547919750213623,0,1419,
1.255610466003418,0,1429,
1.2109403610229492,0,1439,
1.424281120300293,0,1449,
1.1525111198425293,0,1459,
1.308927297592163,0,1469,
1.2792643308639526,0,1479,
1.260891318321228,0,1489,
1.1657416820526123,0,1499,
1.2920022010803223,0,1509,
1.1426434516906738,0,1519,
1.153714895248413,0,1529,
1.3056600093841553,0,1539,
1.1415493488311768,0,1549,
1.1618456840515137,0,1559,
1.3159035444259644,0,1569,
1.2416377067565918,0,1579,
1.1259119510650635,0,1589,
1.1564528942108154,0,1599,
1.1293410062789917,0,1609,
1.3359839916229248,0,1619,
1.2597190141677856,0,1629,
1.2398526668548584,0,1639,
1.2807843685150146,0,1649,
1.1387898921966553,0,1659,
1.1022166013717651,0,1669,
1.2138671875,0,1679,
1.1030311584472656,0,1689,
1.2459453344345093,0,1699,
1.0439834594726562,0,1709,
1.1339311599731445,0,1719,
1.4340144395828247,0,1729,
1.0261893272399902,0,1739,
1.2758500576019287,0,1749,
1.2677099704742432,0,1759,
1.2413206100463867,0,1769,
1.2153618335723877,0,1779,
1.001590609550476,0,1789,
1.2006897926330566,0,1799,
1.3294894695281982,0,1809,
1.3170592784881592,0,1819,
1.343125581741333,0,1829,
1.1056537628173828,0,1839,
1.2599762678146362,0,1849,
1.2342829704284668,0,1859,
1.252976655960083,0,1869,
1.11722993850708,0,1879,
1.2768018245697021,0,1889,
1.0482499599456787,0,1899,
1.3094096183776855,0,1909,
1.1318902969360352,0,1919,
1.374741554260254,0,1929,
1.1362203359603882,0,1939,
1.120132327079773,0,1949,
1.4134255647659302,0,1959,
1.3685362339019775,0,1969,
1.1460115909576416,0,1979,
1.1468040943145752,0,1989,
1.1915948390960693,0,1999,
1.058821201324463,0,2009,
1.0469155311584473,0,2019,
1.0694674253463745,0,2029,
1.3136193752288818,0,2039,
1.188096046447754,0,2049,
1.197260856628418,0,2059,
1.29425847530365,0,2069,
1.097898006439209,0,2079,
1.3125145435333252,0,2089,
1.095524549484253,0,2099,
1.1976096630096436,0,2109,
1.4046603441238403,0,2119,
1.312485694885254,0,2129,
1.3896377086639404,0,2139,
1.0263867378234863,0,2149,
1.0619592666625977,0,2159,
1.3022657632827759,0,2169,
1.1229777336120605,0,2179,
1.1853482723236084,0,2189,
1.1524617671966553,0,2199,
1.317991018295288,0,2209,
1.2430930137634277,0,2219,
1.1461758613586426,0,2229,
1.2840287685394287,0,2239,
1.1578989028930664,0,2249,
1.3273606300354004,0,2259,
1.1870224475860596,0,2269,
1.136120080947876,0,2279,
1.1011136770248413,0,2289,
1.2607556581497192,0,2299,
1.331792950630188,0,2309,
1.1873080730438232,0,2319,
1.0193579196929932,0,2329,
1.0784744024276733,0,2339,
1.3672420978546143,0,2349,
1.1100575923919678,0,2359,
1.1742751598358154,0,2369,
1.270811676979065,0,2379,
1.203411340713501,0,2389,
1.0665032863616943,0,2399,
1.1273689270019531,0,2409,
1.2064121961593628,0,2419,
1.0190175771713257,0,2429,
1.1953214406967163,0,2439,
1.204630732536316,0,2449,
1.3358745574951172,0,2459,
1.086653232574463,0,2469,
1.2096025943756104,0,2479,
1.1239218711853027,0,2489,
1.2824867963790894,0,2499,
1.3196583986282349,0,2509,
1.2451190948486328,0,2519,
1.1801831722259521,0,2529,
1.2412478923797607,0,2539,
1.1892646551132202,0,2549,
1.2570509910583496,0,2559,
1.0125118494033813,0,2569,
1.240480661392212,0,2579,
1.1983146667480469,0,2589,
1.3138891458511353,0,2599,
1.1122078895568848,0,2609,
1.2882006168365479,0,2619,
1.1344332695007324,0,2629,
0.9415349960327148,0,2639,
1.2192175388336182,0,2649,
1.0910893678665161,0,2659,
1.1599009037017822,0,2669,
1.048144817352295,0,2679,
1.1900601387023926,0,2689,
1.129894495010376,0,2699,
1.079797625541687,0,2709,
1.2835547924041748,0,2719,
1.2881966829299927,0,2729,
1.1866005659103394,0,2739,
1.3954161405563354,0,2749,
1.3161582946777344,0,2759,
1.0643714666366577,0,2769,
1.1463205814361572,0,2779,
1.3206701278686523,0,2789,
1.1238939762115479,0,2799,
1.2123454809188843,0,2809,
1.123485803604126,0,2819,
1.1282109022140503,0,2829,
1.2840678691864014,0,2839,
1.0928287506103516,0,2849,
1.2106502056121826,0,2859,
1.286604881286621,0,2869,
1.244638204574585,0,2879,
1.0794050693511963,0,2889,
1.3740735054016113,0,2899,
1.117706060409546,0,2909,
1.363239049911499,0,2919,
1.2490203380584717,0,2929,
1.1054195165634155,0,2939,
1.0409876108169556,0,2949,
1.2330305576324463,0,2959,
1.1123909950256348,0,2969,
1.1517760753631592,0,2979,
1.2037596702575684,0,2989,
1.1657178401947021,0,2999,
1.2402609586715698,0,3009,
1.0969505310058594,0,3019,
1.1999139785766602,0,3029,
1.092912197113037,0,3039,
1.2154996395111084,0,3049,
1.1175739765167236,0,3059,
1.3627612590789795,0,3069,
1.3041669130325317,0,3079,
1.210724115371704,0,3089,
1.012703537940979,0,3099,
1.189192295074463,0,3109,
1.2956312894821167,0,3119,
1.2926706075668335,0,3129,
1.3170545101165771,0,3139,
1.135414958000183,0,3149,
1.3596123456954956,0,3159,
1.0822213888168335,0,3169,
1.182239055633545,0,3179,
1.2038534879684448,0,3189,
1.1002826690673828,0,3199,
1.0592941045761108,0,3209,
1.2646405696868896,0,3219,
1.369663953781128,0,3229,
1.1338083744049072,0,3239,
1.1744656562805176,0,3249,
1.1102570295333862,0,3259,
1.216186285018921,0,3269,
1.3347036838531494,0,3279,
1.3730659484863281,0,3289,
1.169693112373352,0,3299,
1.1981639862060547,0,3309,
0.9862198233604431,0,3319,
1.1222599744796753,0,3329,
1.0612837076187134,0,3339,
1.4203484058380127,0,3349,
1.0930988788604736,0,3359,
0.9532169103622437,0,3369,
1.0811970233917236,0,3379,
1.1962103843688965,0,3389,
1.0739998817443848,0,3399,
1.230144739151001,0,3409,
1.2026094198226929,0,3419,
1.1354660987854004,0,3429,
1.1502070426940918,0,3439,
1.1060681343078613,0,3449,
1.279662847518921,0,3459,
1.0855321884155273,0,3469,
1.3074378967285156,0,3479,
1.098466157913208,0,3489,
1.1117480993270874,0,3499,
1.287705659866333,0,3509,
0.932453989982605,0,3519,
1.074058175086975,0,3529,
1.0855786800384521,0,3539,
1.0756871700286865,0,3549,
1.296959400177002,0,3559,
1.3189098834991455,0,3569,
1.248359203338623,0,3579,
1.1518049240112305,0,3589,
1.223130226135254,0,3599,
1.2474228143692017,0,3609,
1.2013347148895264,0,3619,
1.0887978076934814,0,3629,
1.0162930488586426,0,3639,
0.9492807388305664,0,3649,
1.217397689819336,0,3659,
1.0903578996658325,0,3669,
1.2603405714035034,0,3679,
1.2090504169464111,0,3689,
1.0976229906082153,0,3699,
1.0634722709655762,0,3709,
1.128283977508545,0,3719,
1.22321355342865,0,3729,
1.23256254196167,0,3739,
1.1891862154006958,0,3749,
1.23848557472229,0,3759,
1.1411070823669434,0,3769,
1.250815749168396,0,3779,
1.3016712665557861,0,3789,
1.1792478561401367,0,3799,
1.0325286388397217,0,3809,
1.182681918144226,0,3819,
1.202831506729126,0,3829,
1.2354381084442139,0,3839,
1.1913466453552246,0,3849,
1.3949579000473022,0,3859,
1.199196696281433,0,3869,
1.0470890998840332,0,3879,
1.1476168632507324,0,3889,
1.1400251388549805,0,3899,
1.3483986854553223,0,3909,
1.1385810375213623,0,3919,
1.2072346210479736,0,3929,
1.3949395418167114,0,3939,
1.3219304084777832,0,3949,
1.2047827243804932,0,3959,
1.0574228763580322,0,3969,
1.030203104019165,0,3979,
1.2069509029388428,0,3989,
0.981208324432373,0,3999,
1.0662024021148682,0,4009,
1.0874536037445068,0,4019,
1.2415090799331665,0,4029,
1.1868982315063477,0,4039,
1.2158093452453613,0,4049,
1.090663194656372,0,4059,
1.1437153816223145,0,4069,
1.0392858982086182,0,4079,
1.2048325538635254,0,4089,
1.2754631042480469,0,4099,
1.1723740100860596,0,4109,
1.133591890335083,0,4119,
1.140099287033081,0,4129,
1.1676124334335327,0,4139,
0.9895894527435303,0,4149,
1.1659486293792725,0,4159,
1.1898388862609863,0,4169,
1.1480557918548584,0,4179,
1.0424363613128662,0,4189,
1.2011516094207764,0,4199,
1.0689032077789307,0,4209,
1.1442792415618896,0,4219,
1.1281170845031738,0,4229,
1.2237255573272705,0,4239,
0.9313473701477051,0,4249,
1.0122337341308594,0,4259,
1.3685929775238037,0,4269,
1.201148509979248,0,4279,
0.9969902038574219,0,4289,
0.9510155916213989,0,4299,
1.0422210693359375,0,4309,
1.1500822305679321,0,4319,
1.115393877029419,0,4329,
0.9888138771057129,0,4339,
1.259825587272644,0,4349,
1.2354967594146729,0,4359,
1.0806851387023926,0,4369,
1.1252328157424927,0,4379,
1.2267851829528809,0,4389,
1.2165322303771973,0,4399,
1.077519178390503,0,4409,
1.222854733467102,0,4419,
1.1314687728881836,0,4429,
1.0821540355682373,0,4439,
0.9652756452560425,0,4449,
1.1143605709075928,0,4459,
1.1168859004974365,0,4469,
1.1595458984375,0,4479,
1.2252715826034546,0,4489,
1.1207389831542969,0,4499,
1.153613567352295,0,4509,
1.098670244216919,0,4519,
1.1624250411987305,0,4529,
1.0905640125274658,0,4539,
1.2126941680908203,0,4549,
1.0812021493911743,0,4559,
1.2399251461029053,0,4569,
1.2257165908813477,0,4579,
1.20391845703125,0,4589,
1.3002901077270508,0,4599,
1.1054744720458984,0,4609,
1.2228058576583862,0,4619,
1.3469488620758057,0,4629,
1.0691955089569092,0,4639,
1.1306087970733643,0,4649,
1.263777494430542,0,4659,
1.1506329774856567,0,4669,
1.3935344219207764,0,4679,
1.1718981266021729,0,4689,
1.3542020320892334,0,4699,
1.130128264427185,0,4709,
1.2931175231933594,0,4719,
1.239748239517212,0,4729,
0.9578803777694702,0,4739,
1.1161469221115112,0,4749,
1.0748825073242188,0,4759,
1.0271590948104858,0,4769,
1.1319224834442139,0,4779,
1.3412930965423584,0,4789,
1.1174944639205933,0,4799,
1.0832370519638062,0,4809,
1.2998929023742676,0,4819,
1.3161909580230713,0,4829,
1.009785771369934,0,4839,
1.1011823415756226,0,4849,
1.2323191165924072,0,4859,
1.0598633289337158,0,4869,
1.1910970211029053,0,4879,
1.1855063438415527,0,4889,
1.0390903949737549,0,4899,
1.1377167701721191,0,4909,
1.1878937482833862,0,4919,
1.042405366897583,0,4929,
1.058941125869751,0,4939,
1.2336281538009644,0,4949,
1.1550484895706177,0,4959,
1.1635162830352783,0,4969,
1.0507489442825317,0,4979,
1.257455587387085,0,4989,
1.074676752090454,0,4999,
1.116409182548523,0,5009,
1.1434626579284668,0,5019,
1.2098710536956787,0,5029,
1.2161128520965576,0,5039,
1.122450590133667,0,5049,
1.1081870794296265,0,5059,
1.0917178392410278,0,5069,
1.173757553100586,0,5079,
1.2311629056930542,0,5089,
1.138960838317871,0,5099,
1.261924386024475,0,5109,
1.1873482465744019,0,5119,
1.159146785736084,0,5129,
1.0938352346420288,0,5139,
1.1522670984268188,0,5149,
1.1753828525543213,0,5159,
0.9296236634254456,0,5169,
1.235850214958191,0,5179,
1.2840938568115234,0,5189,
1.248863935470581,0,5199,
1.259182333946228,0,5209,
1.1020019054412842,0,5219,
0.9685629606246948,0,5229,
1.035601258277893,0,5239,
1.1386027336120605,0,5249,
0.9365419745445251,0,5259,
1.190359115600586,0,5269,
1.0172253847122192,0,5279,
1.3221616744995117,0,5289,
0.9779303073883057,0,5299,
1.0594183206558228,0,5309,
1.1724441051483154,0,5319,
1.0598514080047607,0,5329,
0.9894192218780518,0,5339,
1.0346148014068604,0,5349,
1.3169441223144531,0,5359,
1.1157630681991577,0,5369,
1.2266710996627808,0,5379,
1.1127564907073975,0,5389,
1.2634527683258057,0,5399,
1.0530226230621338,0,5409,
1.132736325263977,0,5419,
1.1828346252441406,0,5429,
1.11622953414917,0,5439,
1.2694759368896484,0,5449,
1.124891996383667,0,5459,
1.0439034700393677,0,5469,
1.2346819639205933,0,5479,
1.0604068040847778,0,5489,
1.1392252445220947,0,5499,
1.0730574131011963,0,5509,
1.1257386207580566,0,5519,
1.0960007905960083,0,5529,
1.2144050598144531,0,5539,
1.2580580711364746,0,5549,
1.2542672157287598,0,5559,
1.086106538772583,0,5569,
1.1119827032089233,0,5579,
1.0354113578796387,0,5589,
1.2066540718078613,0,5599,
1.0806546211242676,0,5609,
1.299299955368042,0,5619,
1.116229772567749,0,5629,
1.173374891281128,0,5639,
1.1293399333953857,0,5649,
1.187413215637207,0,5659,
1.0899431705474854,0,5669,
1.0131624937057495,0,5679,
1.160524606704712,0,5689,
1.3377749919891357,0,5699,
1.2367424964904785,0,5709,
1.0884170532226562,0,5719,
1.074485182762146,0,5729,
1.0648647546768188,0,5739,
1.1522711515426636,0,5749,
1.1037025451660156,0,5759,
1.1897070407867432,0,5769,
1.1322822570800781,0,5779,
1.0013175010681152,0,5789,
1.3436620235443115,0,5799,
0.9661328792572021,0,5809,
1.0605403184890747,0,5819,
1.0789251327514648,0,5829,
1.1058564186096191,0,5839,
1.1701009273529053,0,5849,
1.0584819316864014,0,5859,
0.997393012046814,0,5869,
1.2002661228179932,0,5879,
0.9901922941207886,0,5889,
1.2959558963775635,0,5899,
1.0667271614074707,0,5909,
1.1819250583648682,0,5919,
1.159092664718628,0,5929,
1.0405868291854858,0,5939,
1.3037598133087158,0,5949,
1.101313591003418,0,5959,
1.071138620376587,0,5969,
1.1730891466140747,0,5979,
1.1795930862426758,0,5989,
1.142858862876892,0,5999,
1.2070162296295166,0,6009,
1.0930728912353516,0,6019,
1.174593210220337,0,6029,
1.140244722366333,0,6039,
0.985775887966156,0,6049,
1.0695505142211914,0,6059,
1.1029491424560547,0,6069,
1.1987947225570679,0,6079,
1.1718342304229736,0,6089,
1.0674107074737549,0,6099,
1.1005808115005493,0,6109,
1.156794786453247,0,6119,
1.0383434295654297,0,6129,
1.1457545757293701,0,6139,
1.2003294229507446,0,6149,
1.1673367023468018,0,6159,
1.112828254699707,0,6169,
1.2127326726913452,0,6179,
1.2602813243865967,0,6189,
0.9894445538520813,0,6199,
1.0768970251083374,0,6209,
1.0399409532546997,0,6219,
1.1841700077056885,0,6229,
1.100645899772644,0,6239,
0.9292505979537964,0,6249,
1.0812394618988037,0,6259,
1.1126949787139893,0,6269,
1.144675850868225,0,6279,
1.1652323007583618,0,6289,
1.081589698791504,0,6299,
1.1341118812561035,0,6309,
1.115114688873291,0,6319,
1.0600168704986572,0,6329,
1.0673593282699585,0,6339,
1.0843448638916016,0,6349,
1.391160011291504,0,6359,
1.0221123695373535,0,6369,
0.9847404956817627,0,6379,
1.2161997556686401,0,6389,
1.0633093118667603,0,6399,
1.0978398323059082,0,6409,
1.021344780921936,0,6419,
0.8922938108444214,0,6429,
1.0547086000442505,0,6439,
1.0873007774353027,0,6449,
1.076446294784546,0,6459,
1.0757089853286743,0,6469,
1.125875473022461,0,6479,
1.0413877964019775,0,6489,
1.023932933807373,0,6499,
1.0186389684677124,0,6509,
1.0604552030563354,0,6519,
1.0942573547363281,0,6529,
1.165501594543457,0,6539,
1.2246932983398438,0,6549,
1.2375634908676147,0,6559,
1.1419878005981445,0,6569,
1.0179284811019897,0,6579,
1.0721491575241089,0,6589,
1.164052963256836,0,6599,
1.123548150062561,0,6609,
1.030877947807312,0,6619,
1.134842872619629,0,6629,
0.9351512789726257,0,6639,
1.096961259841919,0,6649,
1.0550439357757568,0,6659,
1.1106376647949219,0,6669,
1.1529510021209717,0,6679,
1.0809288024902344,0,6689,
1.0738680362701416,0,6699,
1.126288890838623,0,6709,
1.1294376850128174,0,6719,
1.2825322151184082,0,6729,
1.1099144220352173,0,6739,
0.9894464612007141,0,6749,
1.1696144342422485,0,6759,
1.0112444162368774,0,6769,
1.1868555545806885,0,6779,
1.0288017988204956,0,6789,
0.960878849029541,0,6799,
1.056395411491394,0,6809,
0.9616748690605164,0,6819,
1.0665411949157715,0,6829,
1.0976263284683228,0,6839,
1.1094262599945068,0,6849,
1.0837242603302002,0,6859,
1.02377450466156,0,6869,
1.0684454441070557,0,6879,
0.8771936297416687,0,6889,
1.080999493598938,0,6899,
1.1338095664978027,0,6909,
1.0607051849365234,0,6919,
1.1333268880844116,0,6929,
1.1961487531661987,0,6939,
1.1393709182739258,0,6949,
1.1513612270355225,0,6959,
0.9423004388809204,0,6969,
1.1306498050689697,0,6979,
1.0829150676727295,0,6989,
1.1287821531295776,0,6999,
0.9755693674087524,0,7009,
1.2026207447052002,0,7019,
1.1332118511199951,0,7029,
1.0148078203201294,0,7039,
1.0889384746551514,0,7049,
0.958119809627533,0,7059,
1.1487722396850586,0,7069,
1.1505227088928223,0,7079,
1.0211113691329956,0,7089,
1.1710611581802368,0,7099,
1.0367964506149292,0,7109,
1.3309195041656494,0,7119,
1.1778607368469238,0,7129,
1.0411732196807861,0,7139,
1.2037217617034912,0,7149,
1.265723705291748,0,7159,
1.0142385959625244,0,7169,
1.0871174335479736,0,7179,
1.1952531337738037,0,7189,
0.9898248314857483,0,7199,
1.1063032150268555,0,7209,
0.8938900232315063,0,7219,
1.103189468383789,0,7229,
0.9683531522750854,0,7239,
1.008777379989624,0,7249,
0.9076356887817383,0,7259,
1.080472707748413,0,7269,
1.0279972553253174,0,7279,
1.0416640043258667,0,7289,
1.2094417810440063,0,7299,
1.113121747970581,0,7309,
1.1327641010284424,0,7319,
0.9808579683303833,0,7329,
1.0978715419769287,0,7339,
1.1216564178466797,0,7349,
1.1683733463287354,0,7359,
0.9988683462142944,0,7369,
1.0618607997894287,0,7379,
1.1197402477264404,0,7389,
1.0088021755218506,0,7399,
1.120507001876831,0,7409,
1.0318810939788818,0,7419,
1.0049712657928467,0,7429,
1.1291918754577637,0,7439,
1.0428383350372314,0,7449,
1.0554025173187256,0,7459,
1.1555160284042358,0,7469,
1.2381048202514648,0,7479,
0.9351273775100708,0,7489,
1.032888412475586,0,7499,
1.1426074504852295,0,7509,
1.022781491279602,0,7519,
1.228175163269043,0,7529,
1.1073520183563232,0,7539,
1.180023431777954,0,7549,
1.2145106792449951,0,7559,
1.0044159889221191,0,7569,
1.1716156005859375,0,7579,
1.0277820825576782,0,7589,
1.2562568187713623,0,7599,
1.0953731536865234,0,7609,
1.1392385959625244,0,7619,
1.092435359954834,0,7629,
1.0976892709732056,0,7639,
1.2105860710144043,0,7649,
0.9733728170394897,0,7659,
1.0757875442504883,0,7669,
1.1285011768341064,0,7679,
0.9814177751541138,0,7689,
1.1124167442321777,0,7699,
1.2203118801116943,0,7709,
0.9723930954933167,0,7719,
1.128153920173645,0,7729,
1.081483244895935,0,7739,
1.2133058309555054,0,7749,
1.0981148481369019,0,7759,
0.9927600622177124,0,7769,
1.2590930461883545,0,7779,
0.9893723726272583,0,7789,
1.0172712802886963,0,7799,
0.9725520610809326,0,7809,
1.0618057250976562,0,7819,
0.9918609261512756,0,7829,
1.024709701538086,0,7839,
0.9547914266586304,0,7849,
1.1633365154266357,0,7859,
1.0803641080856323,0,7869,
1.0519776344299316,0,7879,
1.2712113857269287,0,7889,
1.2056279182434082,0,7899,
1.05477774143219,0,7909,
1.1119537353515625,0,7919,
1.0749008655548096,0,7929,
0.9754632711410522,0,7939,
0.9765011072158813,0,7949,
1.1203904151916504,0,7959,
0.9610198736190796,0,7969,
1.0594992637634277,0,7979,
1.0315619707107544,0,7989,
1.0128464698791504,0,7999,
1.0257536172866821,0,8009,
1.1749482154846191,0,8019,
1.0152885913848877,0,8029,
0.9861026406288147,0,8039,
1.0180637836456299,0,8049,
1.053327202796936,0,8059,
1.1169867515563965,0,8069,
1.1430790424346924,0,8079,
1.0223422050476074,0,8089,
0.9158161282539368,0,8099,
0.9722684025764465,0,8109,
1.0358796119689941,0,8119,
1.0249648094177246,0,8129,
1.1590923070907593,0,8139,
0.9107266664505005,0,8149,
1.0941084623336792,0,8159,
1.080106496810913,0,8169,
0.9656533598899841,0,8179,
0.9116993546485901,0,8189,
1.0642273426055908,0,8199,
1.1098806858062744,0,8209,
1.1129721403121948,0,8219,
1.007983684539795,0,8229,
1.231406569480896,0,8239,
1.030381202697754,0,8249,
1.1121783256530762,0,8259,
1.2599787712097168,0,8269,
1.2141108512878418,0,8279,
1.1327431201934814,0,8289,
1.186159610748291,0,8299,
1.1685469150543213,0,8309,
1.021902322769165,0,8319,
1.1300625801086426,0,8329,
,0,8333,1.316823959350586
1.1398828029632568,1,8339,
1.0752893686294556,1,8349,
1.1630687713623047,1,8359,
1.172821283340454,1,8369,
1.1138989925384521,1,8379,
1.1284706592559814,1,8389,
1.0552968978881836,1,8399,
1.0173819065093994,1,8409,
0.9544025659561157,1,8419,
1.0534379482269287,1,8429,
1.0686004161834717,1,8439,
1.0937986373901367,1,8449,
1.1344099044799805,1,8459,
1.0103437900543213,1,8469,
1.025037407875061,1,8479,
1.2484428882598877,1,8489,
1.2828600406646729,1,8499,
0.8936231136322021,1,8509,
0.9515905976295471,1,8519,
1.1186325550079346,1,8529,
1.0643105506896973,1,8539,
1.1221685409545898,1,8549,
1.1690592765808105,1,8559,
1.178563117980957,1,8569,
0.8954972624778748,1,8579,
1.1416836977005005,1,8589,
1.0641273260116577,1,8599,
1.0681922435760498,1,8609,
1.1056792736053467,1,8619,
1.0581141710281372,1,8629,
1.026237964630127,1,8639,
1.039462924003601,1,8649,
0.9049952030181885,1,8659,
1.1309267282485962,1,8669,
0.9965440630912781,1,8679,
1.1011333465576172,1,8689,
1.1531583070755005,1,8699,
1.0006325244903564,1,8709,
1.1086846590042114,1,8719,
0.9179803133010864,1,8729,
1.1024218797683716,1,8739,
1.0503969192504883,1,8749,
1.0065271854400635,1,8759,
1.1713292598724365,1,8769,
1.0818612575531006,1,8779,
1.2024085521697998,1,8789,
0.9569734334945679,1,8799,
1.1933906078338623,1,8809,
1.136399745941162,1,8819,
1.061252474784851,1,8829,
0.8562420606613159,1,8839,
0.9948826432228088,1,8849,
1.1046926975250244,1,8859,
0.9695764780044556,1,8869,
0.9284449219703674,1,8879,
1.2088295221328735,1,8889,
1.1384494304656982,1,8899,
0.9890890121459961,1,8909,
1.0444929599761963,1,8919,
1.038541555404663,1,8929,
0.9466570019721985,1,8939,
1.0328775644302368,1,8949,
0.9824920892715454,1,8959,
0.9765040278434753,1,8969,
0.870965838432312,1,8979,
1.1435317993164062,1,8989,
1.2403888702392578,1,8999,
1.055133581161499,1,9009,
1.1808133125305176,1,9019,
1.1108911037445068,1,9029,
1.0636467933654785,1,9039,
1.1120445728302002,1,9049,
1.1593408584594727,1,9059,
1.1150107383728027,1,9069,
1.2091820240020752,1,9079,
0.9835236072540283,1,9089,
1.1905808448791504,1,9099,
0.9717043042182922,1,9109,
1.0098929405212402,1,9119,
0.99164879322052,1,9129,
0.9833930730819702,1,9139,
1.0808329582214355,1,9149,
0.9928832054138184,1,9159,
1.179822564125061,1,9169,
1.1255487203598022,1,9179,
1.0374133586883545,1,9189,
1.0866093635559082,1,9199,
1.0907835960388184,1,9209,
1.1659088134765625,1,9219,
1.0843164920806885,1,9229,
1.2630581855773926,1,9239,
0.9325647354125977,1,9249,
1.1500818729400635,1,9259,
1.0443568229675293,1,9269,
0.9880613088607788,1,9279,
1.0504382848739624,1,9289,
0.9806456565856934,1,9299,
0.8710005283355713,1,9309,
1.0091174840927124,1,9319,
1.1339117288589478,1,9329,
1.0018646717071533,1,9339,
1.031525731086731,1,9349,
0.948027491569519,1,9359,
1.0263162851333618,1,9369,
0.954891562461853,1,9379,
1.1888307332992554,1,9389,
1.2444348335266113,1,9399,
1.19559907913208,1,9409,
1.1934561729431152,1,9419,
1.0281318426132202,1,9429,
1.0428895950317383,1,9439,
0.9858489036560059,1,9449,
0.8307124376296997,1,9459,
1.0649874210357666,1,9469,
1.0132945775985718,1,9479,
1.1127128601074219,1,9489,
1.187140941619873,1,9499,
