epoch,train_loss,step,val_loss
1,1.3353383541107178,4669,
1,1.2853435277938843,4679,
1,1.3129210472106934,4689,
1,1.3366906642913818,4699,
1,1.299893856048584,4709,
1,1.476399302482605,4719,
1,1.2077221870422363,4729,
1,1.4937310218811035,4739,
1,1.3299877643585205,4749,
1,1.290809988975525,4759,
1,1.2336726188659668,4769,
1,1.332092523574829,4779,
1,1.3864059448242188,4789,
1,1.3559706211090088,4799,
1,1.3114207983016968,4809,
1,1.2819383144378662,4819,
1,1.3763445615768433,4829,
1,1.3236334323883057,4839,
1,1.3087188005447388,4849,
1,1.3482165336608887,4859,
1,1.3245174884796143,4869,
1,1.2973639965057373,4879,
1,1.4105242490768433,4889,
1,1.3545451164245605,4899,
1,1.2944741249084473,4909,
1,1.5093963146209717,4919,
1,1.286385178565979,4929,
1,1.3689277172088623,4939,
1,1.2997349500656128,4949,
1,1.522547721862793,4959,
1,1.256730079650879,4969,
1,1.2982738018035889,4979,
1,1.250974416732788,4989,
1,1.2997750043869019,4999,
1,1.3140506744384766,5009,
1,1.313352346420288,5019,
1,1.3702508211135864,5029,
1,1.4197723865509033,5039,
1,1.4567821025848389,5049,
1,1.351958990097046,5059,
1,1.3415812253952026,5069,
1,1.3053290843963623,5079,
1,1.1956887245178223,5089,
1,1.4457166194915771,5099,
1,1.328688144683838,5109,
1,1.327955961227417,5119,
1,1.3773441314697266,5129,
1,1.3766262531280518,5139,
1,1.3295890092849731,5149,
1,1.3233978748321533,5159,
1,1.2824569940567017,5169,
1,1.4054404497146606,5179,
1,1.2675224542617798,5189,
1,1.252654790878296,5199,
1,1.4162691831588745,5209,
1,1.4033852815628052,5219,
1,1.3156437873840332,5229,
1,1.2970187664031982,5239,
1,1.2941443920135498,5249,
1,1.3031556606292725,5259,
1,1.5445425510406494,5269,
1,1.266115665435791,5279,
1,1.324578046798706,5289,
1,1.2461473941802979,5299,
1,1.288369059562683,5309,
1,1.397408366203308,5319,
1,1.3751935958862305,5329,
1,1.3913471698760986,5339,
1,1.4701967239379883,5349,
1,1.5133557319641113,5359,
1,1.3183908462524414,5369,
1,1.329465389251709,5379,
1,1.3149023056030273,5389,
1,1.3526071310043335,5399,
1,1.4196715354919434,5409,
1,1.286113977432251,5419,
1,1.3070337772369385,5429,
1,1.2896546125411987,5439,
1,1.2852336168289185,5449,
1,1.380387306213379,5459,
1,1.308760643005371,5469,
1,1.3532922267913818,5479,
1,1.4194927215576172,5489,
1,1.2889161109924316,5499,
1,1.2801034450531006,5509,
1,1.4253902435302734,5519,
1,1.2533050775527954,5529,
1,1.4818928241729736,5539,
1,1.3898077011108398,5549,
1,1.3271186351776123,5559,
1,1.3702521324157715,5569,
1,1.377761721611023,5579,
1,1.5134897232055664,5589,
1,1.2737703323364258,5599,
1,1.503453254699707,5609,
1,1.306954264640808,5619,
1,1.3362529277801514,5629,
1,1.3572242259979248,5639,
1,1.3008394241333008,5649,
1,1.4897394180297852,5659,
1,1.331199049949646,5669,
1,1.4411500692367554,5679,
1,1.3076131343841553,5689,
1,1.3508081436157227,5699,
1,1.3751857280731201,5709,
1,1.2560381889343262,5719,
1,1.224855899810791,5729,
1,1.2584476470947266,5739,
1,1.2512016296386719,5749,
1,1.3695135116577148,5759,
1,1.3143842220306396,5769,
1,1.4304291009902954,5779,
1,1.3194844722747803,5789,
1,1.3579561710357666,5799,
1,1.360541820526123,5809,
1,1.1991311311721802,5819,
1,1.3286584615707397,5829,
1,1.396457314491272,5839,
1,1.3446608781814575,5849,
1,1.1699343919754028,5859,
1,1.285151720046997,5869,
1,1.374542236328125,5879,
1,1.3580085039138794,5889,
1,1.3016387224197388,5899,
1,1.4614191055297852,5909,
1,1.2449806928634644,5919,
1,1.391798496246338,5929,
1,1.2684839963912964,5939,
1,1.4587233066558838,5949,
1,1.2671802043914795,5959,
1,1.3374512195587158,5969,
1,1.2802152633666992,5979,
1,1.3571813106536865,5989,
1,1.2751150131225586,5999,
1,1.278338074684143,6009,
1,1.2812269926071167,6019,
1,1.2520564794540405,6029,
1,1.4517452716827393,6039,
1,1.4093332290649414,6049,
1,1.1928737163543701,6059,
1,1.3376107215881348,6069,
1,1.2783610820770264,6079,
1,1.430427074432373,6089,
1,1.3134057521820068,6099,
1,1.3555809259414673,6109,
1,1.4183231592178345,6119,
1,1.368896722793579,6129,
1,1.2723400592803955,6139,
1,1.2922505140304565,6149,
1,1.4481329917907715,6159,
1,1.2225810289382935,6169,
1,1.361777663230896,6179,
1,1.1942212581634521,6189,
1,1.3405656814575195,6199,
1,1.263179063796997,6209,
1,1.3706130981445312,6219,
1,1.5036139488220215,6229,
1,1.3627665042877197,6239,
1,1.386592149734497,6249,
1,,6249,1.5276764631271362
2,1.2971967458724976,6259,
2,1.3857195377349854,6269,
2,1.3897911310195923,6279,
2,1.2793457508087158,6289,
2,1.2751257419586182,6299,
2,1.550567388534546,6309,
2,1.320501446723938,6319,
2,1.409848690032959,6329,
2,1.4445375204086304,6339,
2,1.2860846519470215,6349,
2,1.2936313152313232,6359,
2,1.3297505378723145,6369,
2,1.3482110500335693,6379,
2,1.3891255855560303,6389,
2,1.3087267875671387,6399,
2,1.331132173538208,6409,
2,1.2446658611297607,6419,
2,1.3502440452575684,6429,
2,1.4195594787597656,6439,
2,1.3049392700195312,6449,
2,1.404165506362915,6459,
2,1.3500449657440186,6469,
2,1.4159951210021973,6479,
2,1.2840263843536377,6489,
2,1.3689912557601929,6499,
2,1.3030238151550293,6509,
2,1.2909388542175293,6519,
2,1.2851077318191528,6529,
2,1.4711934328079224,6539,
2,1.50765061378479,6549,
2,1.2496297359466553,6559,
2,1.3787012100219727,6569,
2,1.3273494243621826,6579,
2,1.3633108139038086,6589,
2,1.3409172296524048,6599,
2,1.3187415599822998,6609,
2,1.4188305139541626,6619,
2,1.4380412101745605,6629,
2,1.3207931518554688,6639,
2,1.232665777206421,6649,
2,1.3604469299316406,6659,
2,1.3549829721450806,6669,
2,1.3125947713851929,6679,
2,1.4033328294754028,6689,
2,1.3300951719284058,6699,
2,1.2872977256774902,6709,
2,1.3963810205459595,6719,
2,1.3121240139007568,6729,
2,1.2257075309753418,6739,
2,1.3164215087890625,6749,
2,1.1880642175674438,6759,
2,1.274183750152588,6769,
2,1.3359217643737793,6779,
2,1.3093147277832031,6789,
2,1.3996918201446533,6799,
2,1.250304937362671,6809,
2,1.2713441848754883,6819,
2,1.2828482389450073,6829,
2,1.3649044036865234,6839,
2,1.4514234066009521,6849,
2,1.2702324390411377,6859,
2,1.2566096782684326,6869,
2,1.3178925514221191,6879,
2,1.355715274810791,6889,
2,1.4387611150741577,6899,
2,1.3771731853485107,6909,
2,1.3100732564926147,6919,
2,1.4116756916046143,6929,
2,1.349816918373108,6939,
2,1.4127922058105469,6949,
2,1.398641586303711,6959,
2,1.357425570487976,6969,
2,1.3147506713867188,6979,
2,1.501114845275879,6989,
2,1.4607329368591309,6999,
2,1.3921880722045898,7009,
2,1.410009741783142,7019,
2,1.1972956657409668,7029,
2,1.3335013389587402,7039,
2,1.480316400527954,7049,
2,1.3387694358825684,7059,
2,1.2706124782562256,7069,
2,1.3054965734481812,7079,
2,1.3799221515655518,7089,
2,1.445817470550537,7099,
2,1.2952638864517212,7109,
2,1.269714593887329,7119,
2,1.2848759889602661,7129,
2,1.253920555114746,7139,
2,1.3678886890411377,7149,
2,1.3206603527069092,7159,
2,1.2020525932312012,7169,
2,1.3030998706817627,7179,
2,1.3400554656982422,7189,
2,1.3094046115875244,7199,
2,1.386530876159668,7209,
2,1.4043217897415161,7219,
2,1.320285677909851,7229,
2,1.485619068145752,7239,
2,1.3899582624435425,7249,
2,1.3517348766326904,7259,
2,1.4902971982955933,7269,
2,1.330370306968689,7279,
2,1.3449956178665161,7289,
2,1.4148890972137451,7299,
2,1.2643005847930908,7309,
2,1.2935190200805664,7319,
2,1.2634440660476685,7329,
2,1.4331872463226318,7339,
2,1.2282891273498535,7349,
2,1.344164252281189,7359,
2,1.377018690109253,7369,
2,1.3335373401641846,7379,
2,1.357958436012268,7389,
2,1.4246032238006592,7399,
2,1.4743825197219849,7409,
2,1.364688515663147,7419,
2,1.3895835876464844,7429,
2,1.436933994293213,7439,
2,1.2589815855026245,7449,
2,1.3850258588790894,7459,
2,1.3313267230987549,7469,
2,1.3379721641540527,7479,
2,1.27955961227417,7489,
2,1.3121581077575684,7499,
2,1.1907715797424316,7509,
2,1.2955433130264282,7519,
2,1.3003579378128052,7529,
2,1.2393529415130615,7539,
2,1.2770631313323975,7549,
2,1.4084396362304688,7559,
2,1.29941725730896,7569,
2,1.340804934501648,7579,
2,1.238210916519165,7589,
2,1.321058988571167,7599,
2,1.3744467496871948,7609,
2,1.2683401107788086,7619,
2,1.3300507068634033,7629,
2,1.334984302520752,7639,
2,1.2800002098083496,7649,
2,1.1737675666809082,7659,
2,1.4912605285644531,7669,
2,1.3360908031463623,7679,
2,1.2907261848449707,7689,
2,1.403815746307373,7699,
2,1.4095938205718994,7709,
2,1.2650851011276245,7719,
2,1.5869616270065308,7729,
2,1.4575870037078857,7739,
2,1.3523406982421875,7749,
2,1.278637409210205,7759,
2,1.417431354522705,7769,
2,1.3793468475341797,7779,
2,1.3506085872650146,7789,
2,1.3911545276641846,7799,
2,1.2757177352905273,7809,
2,1.3812137842178345,7819,
2,1.2261021137237549,7829,
2,1.2671128511428833,7839,
2,1.451930046081543,7849,
2,1.2589669227600098,7859,
2,1.3098478317260742,7869,
2,1.3625643253326416,7879,
2,1.4599695205688477,7889,
2,1.3456274271011353,7899,
2,1.3911943435668945,7909,
2,1.4992930889129639,7919,
2,1.3501358032226562,7929,
2,1.4820570945739746,7939,
2,1.3151839971542358,7949,
2,1.379273772239685,7959,
2,1.2078454494476318,7969,
2,1.340919852256775,7979,
2,1.4572217464447021,7989,
2,1.3179267644882202,7999,
2,1.4451087713241577,8009,
2,1.3302733898162842,8019,
2,1.4235568046569824,8029,
2,1.280429720878601,8039,
2,1.3511394262313843,8049,
2,1.3543217182159424,8059,
2,1.2617108821868896,8069,
2,1.2758450508117676,8079,
2,1.2443805932998657,8089,
2,1.3919427394866943,8099,
2,1.3879624605178833,8109,
2,1.3219363689422607,8119,
2,1.4235841035842896,8129,
2,1.1977229118347168,8139,
2,1.3875393867492676,8149,
2,1.2482993602752686,8159,
2,1.3887912034988403,8169,
2,1.3923531770706177,8179,
2,1.3671519756317139,8189,
2,1.3369560241699219,8199,
2,1.3627487421035767,8209,
2,1.3058736324310303,8219,
2,1.4068771600723267,8229,
2,1.3916757106781006,8239,
2,1.3908946514129639,8249,
2,1.3317749500274658,8259,
2,1.3702235221862793,8269,
2,1.2732582092285156,8279,
2,1.3473503589630127,8289,
2,1.338996410369873,8299,
2,1.2471435070037842,8309,
2,1.2247560024261475,8319,
2,1.3234546184539795,8329,
2,1.285059928894043,8339,
2,1.337864637374878,8349,
2,1.2529783248901367,8359,
2,1.3505713939666748,8369,
2,1.425764799118042,8379,
2,1.2733840942382812,8389,
2,1.2305934429168701,8399,
2,1.3182084560394287,8409,
2,1.2878047227859497,8419,
2,1.216921091079712,8429,
2,1.3086291551589966,8439,
2,1.2758351564407349,8449,
2,1.3092416524887085,8459,
2,1.3455288410186768,8469,
2,1.3021972179412842,8479,
2,1.2078018188476562,8489,
2,1.3771967887878418,8499,
2,1.3192262649536133,8509,
2,1.3672423362731934,8519,
2,1.291457176208496,8529,
2,1.362986445426941,8539,
2,1.2251687049865723,8549,
2,1.3440359830856323,8559,
2,1.4425866603851318,8569,
2,1.3564808368682861,8579,
2,1.3410762548446655,8589,
2,1.307640552520752,8599,
2,1.3848387002944946,8609,
2,1.3041090965270996,8619,
2,1.3043934106826782,8629,
2,1.2811261415481567,8639,
2,1.3969306945800781,8649,
2,1.3636376857757568,8659,
2,1.3127022981643677,8669,
2,1.2920408248901367,8679,
2,1.511132001876831,8689,
2,1.3362946510314941,8699,
2,1.4510880708694458,8709,
2,1.2664251327514648,8719,
2,1.2129263877868652,8729,
2,1.2972416877746582,8739,
2,1.3643121719360352,8749,
2,1.341123342514038,8759,
2,1.4085997343063354,8769,
2,1.1915016174316406,8779,
2,1.355933427810669,8789,
2,1.3864436149597168,8799,
2,1.3798761367797852,8809,
2,1.4249916076660156,8819,
2,1.416054129600525,8829,
2,1.2888360023498535,8839,
2,1.4285461902618408,8849,
2,1.362119197845459,8859,
2,1.3680269718170166,8869,
2,1.4555821418762207,8879,
2,1.3317070007324219,8889,
2,1.4392943382263184,8899,
2,1.2363413572311401,8909,
2,1.500870704650879,8919,
2,1.351186990737915,8929,
2,1.3909637928009033,8939,
2,1.244768738746643,8949,
2,1.3112889528274536,8959,
2,1.3305683135986328,8969,
2,1.4066126346588135,8979,
2,1.367917537689209,8989,
2,1.300745964050293,8999,
2,1.3107681274414062,9009,
2,1.33030104637146,9019,
2,1.313004732131958,9029,
2,1.4397740364074707,9039,
2,1.3811657428741455,9049,
2,1.38161301612854,9059,
2,1.3949291706085205,9069,
2,1.2279460430145264,9079,
2,1.2799420356750488,9089,
2,1.2663452625274658,9099,
2,1.380030870437622,9109,
2,1.2514965534210205,9119,
2,1.376360535621643,9129,
2,1.329719066619873,9139,
2,1.3611528873443604,9149,
2,1.2516505718231201,9159,
2,1.3530538082122803,9169,
2,1.3298814296722412,9179,
2,1.3820880651474,9189,
2,1.315354347229004,9199,
2,1.2258317470550537,9209,
2,1.3264696598052979,9219,
2,1.4426488876342773,9229,
2,1.2525696754455566,9239,
2,1.3451778888702393,9249,
2,1.2228575944900513,9259,
2,1.4990800619125366,9269,
2,1.265227198600769,9279,
2,1.4086037874221802,9289,
2,1.2725080251693726,9299,
2,1.3093585968017578,9309,
2,1.3538299798965454,9319,
2,1.232682704925537,9329,
2,1.1891639232635498,9339,
2,1.1881147623062134,9349,
2,1.3263063430786133,9359,
2,1.3608527183532715,9369,
2,,9374,1.5277180671691895
3,1.4396793842315674,9379,
3,1.383650779724121,9389,
3,1.3598487377166748,9399,
3,1.3396295309066772,9409,
3,1.450223684310913,9419,
3,1.3457605838775635,9429,
3,1.2660633325576782,9439,
3,1.2602505683898926,9449,
3,1.3355178833007812,9459,
3,1.330522060394287,9469,
3,1.3672672510147095,9479,
3,1.2227230072021484,9489,
